index_oligo,OHE_pos9_G
160559,0
160560,0
160561,0
160562,1
160563,0
160564,1
160565,0
160566,1
160567,1
160568,0
160569,0
160570,0
160571,0
160572,0
160573,0
160574,0
160575,0
160576,0
160577,0
160578,1
160579,0
160580,0
160581,0
160582,0
160583,0
160584,0
160585,0
160586,0
160587,1
160588,0
160589,0
160590,0
160591,0
160592,0
160593,1
160594,0
160595,0
160596,0
160597,0
160598,1
160599,1
160600,0
160601,0
160602,0
160603,0
160604,0
160605,0
160606,0
160607,0
160608,1
160609,0
160610,0
160611,0
160612,0
160613,0
160614,0
160615,0
160616,1
160617,1
160618,0
160619,0
160620,0
160621,0
160622,0
160623,0
160624,0
160625,0
160626,0
160627,0
160628,0
160629,0
160630,1
160631,0
160632,0
160633,0
160634,0
160635,0
160636,0
160637,1
160638,0
160639,0
160640,0
160641,0
160642,1
160643,0
160644,0
160645,0
160646,0
160647,0
160648,1
160649,0
160650,1
160651,0
160652,1
160653,0
160654,0
160655,0
160656,0
160657,0
160658,0
160659,0
160660,0
160661,0
160662,0
160663,0
160664,0
160665,0
160666,1
160667,0
160668,0
160669,0
160670,1
160671,0
160672,0
160673,1
160674,0
160675,0
160676,0
160677,0
160678,1
160679,0
160680,0
160681,0
160682,0
160683,0
160684,0
160685,1
160686,0
160687,1
160688,0
160689,0
160690,0
160691,0
160692,0
160693,0
160694,0
160695,0
160696,0
160697,0
160698,0
160699,0
160700,0
160701,1
160702,0
160703,0
160704,0
160705,0
160706,0
160707,1
160708,0
160709,0
160710,0
160711,1
160712,0
160713,0
160714,0
160715,0
160716,0
160717,0
160718,0
160719,0
160720,0
160721,0
160722,0
160723,0
160724,0
160725,0
160726,0
160727,0
160728,0
160729,0
160730,0
160731,0
160732,0
160733,0
160734,0
160735,0
160736,0
160737,0
160738,1
160739,1
160740,1
160741,0
160742,0
160743,0
160744,0
160745,0
160746,0
160747,0
160748,0
160749,0
160750,0
160751,0
160752,0
160753,0
160754,0
160755,0
160756,0
160757,0
160758,0
160759,0
160760,0
160761,0
160762,0
160763,0
160764,0
160765,0
160766,0
160767,0
160768,0
160769,0
160770,0
160771,0
160772,0
160773,0
160774,0
160775,0
160776,0
160777,0
160778,0
160779,0
160780,0
160781,0
160782,0
160783,0
160784,0
160785,0
160786,1
160787,1
160788,0
160789,0
160790,1
160791,0
160792,0
160793,1
160794,0
160795,0
160796,0
160797,0
160798,0
160799,0
160800,1
160801,0
160802,0
160803,0
160804,0
160805,0
160806,0
160807,0
160808,0
160809,0
160810,0
160811,0
160812,0
160813,0
160814,0
160815,0
160816,0
160817,0
160818,0
160819,0
160820,0
160821,0
160822,0
160823,0
160824,0
160825,0
160826,0
160827,0
160828,0
160829,0
160830,1
160831,0
160832,0
160833,0
160834,0
160835,0
160836,0
160837,1
160838,0
160839,0
160840,1
160841,1
160842,0
160843,0
160844,0
160845,0
160846,0
160847,0
160848,1
160849,0
160850,0
160851,1
160852,0
160853,1
160854,1
160855,1
160856,0
160857,0
160858,0
160859,0
160860,0
160861,1
160862,0
160863,0
160864,0
160865,0
160866,1
160867,1
160868,0
160869,0
160870,0
160871,0
160872,1
160873,0
160874,1
160875,0
160876,0
160877,0
160878,0
160879,1
160880,0
160881,0
160882,0
160883,0
160884,0
160885,0
160886,0
160887,0
160888,0
160889,0
160890,0
160891,0
160892,0
160893,0
160894,0
160895,1
160896,0
160897,0
160898,1
160899,0
160900,0
160901,0
160902,1
160903,0
160904,0
160905,0
160906,0
160907,0
160908,0
160909,0
160910,0
160911,0
160912,0
160913,1
160914,0
160915,0
160916,0
160917,1
160918,0
160919,0
160920,0
160921,0
160922,0
160923,0
160924,0
160925,0
160926,0
160927,1
160928,1
160929,0
160930,1
160931,1
160932,1
160933,0
160934,0
160935,1
160936,1
160937,1
160938,0
160939,1
160940,0
160941,0
160942,0
160943,0
160944,1
160945,0
160946,0
160947,0
160948,0
160949,0
160950,0
160951,1
160952,0
160953,0
160954,1
160955,0
160956,0
160957,0
160958,0
160959,0
160960,1
160961,0
160962,0
160963,0
160964,0
160965,0
160966,0
160967,1
160968,1
160969,0
160970,0
160971,1
160972,0
160973,1
160974,0
160975,0
160976,1
160977,0
160978,0
160979,0
160980,0
160981,0
160982,1
160983,0
160984,0
160985,0
160986,0
160987,1
160988,0
160989,0
160990,0
160991,0
160992,0
160993,0
160994,0
160995,0
160996,0
160997,0
160998,0
160999,0
161000,0
161001,0
161002,0
161003,0
161004,0
161005,0
161006,0
161007,0
161008,0
161009,0
161010,0
161011,0
161012,0
161013,0
161014,0
161015,0
161016,0
161017,0
161018,0
161019,0
161020,0
161021,0
161022,0
161023,0
161024,0
161025,0
161026,0
161027,0
161028,0
161029,0
161030,0
161031,0
161032,0
161033,0
161034,0
161035,0
161036,0
161037,0
161038,0
161039,0
161040,0
161041,0
161042,0
161043,0
161044,0
161045,0
161046,0
161047,0
161048,0
161049,0
161050,0
161051,0
161052,0
161053,0
161054,0
161055,0
161056,0
161057,0
161058,0
161059,0
161060,0
161061,0
161062,0
161063,0
161064,0
161065,0
161066,0
161067,0
161068,0
161069,0
161070,0
161071,0
161072,0
161073,0
161074,0
161075,0
161076,0
161077,0
161078,0
161079,0
161080,0
161081,0
161082,0
161083,0
161084,0
161085,0
161086,0
161087,0
161088,0
161089,0
161090,0
161091,0
161092,0
161093,0
161094,0
161095,1
161096,1
161097,0
161098,0
161099,0
161100,0
161101,0
161102,0
161103,0
161104,0
161105,1
161106,1
161107,0
161108,0
161109,0
161110,0
161111,1
161112,1
161113,0
161114,0
161115,0
161116,0
161117,0
161118,0
161119,0
161120,0
161121,0
161122,0
161123,0
161124,1
161125,1
161126,0
161127,0
161128,1
161129,1
161130,0
161131,0
161132,0
161133,0
161134,0
161135,0
161136,0
161137,0
161138,0
161139,0
161140,0
161141,0
161142,0
161143,0
161144,0
161145,0
161146,0
161147,0
161148,0
161149,0
161150,0
161151,0
161152,0
161153,0
161154,0
161155,0
161156,0
161157,1
161158,0
161159,0
161160,0
161161,0
161162,0
161163,0
161164,0
161165,0
161166,0
161167,1
161168,0
161169,0
161170,0
161171,0
161172,0
161173,0
161174,0
161175,0
161176,0
161177,1
161178,0
161179,0
161180,0
161181,0
161182,0
161183,0
161184,0
161185,0
161186,0
161187,1
161188,0
161189,0
161190,0
161191,0
161192,0
161193,0
161194,0
161195,0
161196,1
161197,0
161198,0
161199,0
161200,0
161201,0
161202,1
161203,0
161204,0
161205,0
161206,0
161207,0
161208,0
161209,0
161210,0
161211,1
161212,0
161213,0
161214,1
161215,0
161216,0
161217,0
161218,0
161219,0
161220,0
161221,0
161222,0
161223,0
161224,0
161225,0
161226,0
161227,0
161228,0
161229,0
161230,1
161231,0
161232,0
161233,0
161234,0
161235,0
161236,0
161237,0
161238,0
161239,1
161240,0
161241,0
161242,0
161243,0
161244,0
161245,0
161246,1
161247,0
161248,0
161249,1
161250,1
161251,0
161252,0
161253,0
161254,0
161255,1
161256,0
161257,0
161258,1
161259,0
161260,0
161261,0
161262,0
161263,0
161264,0
161265,0
161266,0
161267,0
161268,0
161269,0
161270,0
161271,1
161272,0
161273,0
161274,0
161275,0
161276,0
161277,0
161278,0
161279,0
161280,1
161281,0
161282,0
161283,0
161284,0
161285,0
161286,1
161287,1
161288,0
161289,1
161290,0
161291,0
161292,0
161293,0
161294,0
161295,0
161296,0
161297,0
161298,0
161299,1
161300,1
161301,0
161302,0
161303,0
161304,0
161305,0
161306,0
161307,0
161308,0
161309,0
161310,0
161311,0
161312,0
161313,0
161314,0
161315,0
161316,1
161317,0
161318,1
161319,1
161320,0
161321,0
161322,0
161323,0
161324,0
161325,1
161326,0
161327,1
161328,0
161329,0
161330,0
161331,0
161332,1
161333,0
161334,0
161335,1
161336,0
161337,0
161338,0
161339,1
161340,0
161341,0
161342,1
161343,1
161344,0
161345,0
161346,1
161347,0
161348,1
161349,0
161350,0
161351,0
161352,1
161353,0
161354,0
161355,1
161356,0
161357,0
161358,0
161359,0
161360,0
161361,0
161362,0
161363,0
161364,0
161365,0
161366,0
161367,1
161368,1
161369,0
161370,0
161371,1
161372,0
161373,0
161374,0
161375,0
161376,0
161377,0
161378,0
161379,0
161380,0
161381,0
161382,0
161383,0
161384,0
161385,1
161386,0
161387,0
161388,0
161389,0
161390,0
161391,0
161392,1
161393,0
161394,0
161395,1
161396,0
161397,0
161398,0
161399,0
161400,1
161401,1
161402,1
161403,1
161404,0
161405,0
161406,0
161407,0
161408,0
161409,0
161410,1
161411,0
161412,0
161413,0
161414,1
161415,1
161416,0
161417,0
161418,0
161419,0
161420,0
161421,0
161422,1
161423,0
161424,0
161425,0
161426,0
161427,0
161428,1
161429,0
161430,0
161431,0
161432,1
161433,0
161434,0
161435,0
161436,1
161437,0
161438,1
161439,1
161440,1
161441,0
161442,0
161443,0
161444,0
161445,0
161446,0
161447,0
161448,1
161449,0
161450,0
161451,0
161452,0
161453,0
161454,0
161455,1
161456,1
161457,1
161458,0
161459,0
161460,0
161461,1
161462,0
161463,1
161464,1
161465,1
161466,0
161467,0
161468,0
161469,0
161470,0
161471,0
161472,1
161473,0
161474,0
161475,0
161476,0
161477,0
161478,1
161479,1
161480,0
161481,1
161482,0
161483,0
161484,0
161485,0
161486,0
161487,0
161488,0
161489,0
161490,0
161491,0
161492,0
161493,0
161494,0
161495,0
161496,0
161497,0
161498,0
161499,1
161500,0
161501,0
161502,0
161503,1
161504,1
161505,0
161506,0
161507,0
161508,0
161509,0
161510,0
161511,0
161512,0
161513,0
161514,0
161515,0
161516,1
161517,0
161518,0
161519,1
161520,1
161521,0
161522,1
161523,0
161524,1
161525,0
161526,0
161527,0
161528,0
161529,0
161530,0
161531,0
161532,1
161533,0
161534,0
161535,0
161536,0
161537,0
161538,1
161539,0
161540,0
161541,0
161542,0
161543,0
161544,0
161545,0
161546,0
161547,1
161548,0
161549,0
161550,0
161551,0
161552,0
161553,0
161554,0
161555,0
161556,0
161557,0
161558,0
161559,1
161560,0
161561,0
161562,1
161563,0
161564,0
161565,0
161566,0
161567,0
161568,1
161569,0
161570,0
161571,1
161572,0
161573,1
161574,0
161575,0
161576,0
161577,0
161578,0
161579,1
161580,0
161581,0
161582,1
161583,1
161584,0
161585,0
161586,0
161587,0
161588,0
161589,0
161590,1
161591,1
161592,0
161593,0
161594,1
161595,1
161596,0
161597,0
161598,0
161599,0
161600,0
161601,0
161602,0
161603,1
161604,1
161605,0
161606,0
161607,0
161608,1
161609,0
161610,0
161611,0
161612,0
161613,1
161614,0
161615,0
161616,0
161617,1
161618,0
161619,0
161620,1
161621,0
161622,0
161623,0
161624,0
161625,1
161626,0
161627,1
161628,0
161629,0
161630,1
161631,0
161632,0
161633,0
161634,1
161635,0
161636,0
161637,0
161638,0
161639,0
161640,0
161641,0
161642,0
161643,0
161644,0
161645,0
161646,1
161647,0
161648,0
161649,0
161650,0
161651,0
161652,1
161653,0
161654,0
161655,0
161656,1
161657,0
161658,0
161659,0
161660,0
161661,1
161662,0
161663,0
161664,0
161665,0
161666,0
161667,0
161668,0
161669,0
161670,0
161671,0
161672,0
161673,0
161674,0
161675,0
161676,0
161677,0
161678,0
161679,0
161680,0
161681,0
161682,0
161683,0
161684,0
161685,0
161686,0
161687,0
161688,0
161689,0
161690,0
161691,1
161692,0
161693,0
161694,0
161695,0
161696,0
161697,0
161698,0
161699,0
161700,1
161701,0
161702,0
161703,0
161704,1
161705,0
161706,0
161707,1
161708,1
161709,0
161710,0
161711,0
161712,0
161713,0
161714,0
161715,0
161716,0
161717,0
161718,1
161719,1
161720,0
161721,0
161722,0
161723,1
161724,1
161725,1
161726,1
161727,0
161728,1
161729,0
161730,0
161731,0
161732,0
161733,1
161734,0
161735,1
161736,1
161737,1
161738,0
161739,0
161740,0
161741,0
161742,0
161743,0
161744,0
161745,1
161746,0
161747,0
161748,0
161749,0
161750,0
161751,0
161752,0
161753,1
161754,0
161755,0
161756,0
161757,0
161758,1
161759,0
161760,0
161761,1
161762,0
161763,1
161764,0
161765,0
161766,1
161767,0
161768,1
161769,0
161770,0
161771,0
161772,0
161773,0
161774,0
161775,0
161776,0
161777,0
161778,1
161779,0
161780,0
161781,0
161782,1
161783,0
161784,1
161785,0
161786,0
161787,0
161788,0
161789,0
161790,0
161791,0
161792,1
161793,0
161794,0
161795,0
161796,1
161797,0
161798,0
161799,0
161800,0
161801,1
161802,0
161803,0
161804,0
161805,0
161806,0
161807,1
161808,0
161809,1
161810,1
161811,0
161812,0
161813,0
161814,0
161815,0
161816,1
161817,0
161818,0
161819,0
161820,1
161821,1
161822,0
161823,0
161824,0
161825,1
161826,0
161827,0
161828,0
161829,0
161830,0
161831,0
161832,0
161833,0
161834,0
161835,1
161836,0
161837,0
161838,0
161839,1
161840,0
161841,1
161842,0
161843,0
161844,0
161845,0
161846,0
161847,0
161848,1
161849,0
161850,0
161851,0
161852,0
161853,1
161854,0
161855,0
161856,1
161857,0
161858,0
161859,0
161860,0
161861,1
161862,0
161863,0
161864,0
161865,0
161866,0
161867,0
161868,0
161869,0
161870,0
161871,0
161872,1
161873,1
161874,1
161875,0
161876,0
161877,1
161878,1
161879,0
161880,0
161881,1
161882,0
161883,0
161884,0
161885,0
161886,0
161887,0
161888,0
161889,0
161890,0
161891,1
161892,0
161893,1
161894,0
161895,1
161896,0
161897,0
161898,1
161899,1
161900,0
161901,0
161902,1
161903,0
161904,0
161905,0
161906,1
161907,1
161908,0
161909,1
161910,1
161911,0
161912,0
161913,0
161914,0
161915,0
161916,1
161917,0
161918,0
161919,0
161920,0
161921,0
161922,1
161923,0
161924,0
161925,0
161926,0
161927,0
161928,0
161929,0
161930,0
161931,0
161932,1
161933,1
161934,0
161935,0
161936,0
161937,0
161938,0
161939,0
161940,0
161941,1
161942,1
161943,0
161944,0
161945,0
161946,1
161947,1
161948,1
161949,0
161950,0
161951,0
161952,0
161953,0
161954,0
161955,0
161956,0
161957,0
161958,0
161959,0
161960,0
161961,0
161962,0
161963,0
161964,0
161965,1
161966,0
161967,0
161968,0
161969,0
161970,0
161971,0
161972,0
161973,0
161974,0
161975,0
161976,1
161977,0
161978,0
161979,0
161980,0
161981,0
161982,0
161983,0
161984,0
161985,0
161986,1
161987,0
161988,1
161989,0
161990,1
161991,0
161992,0
161993,0
161994,0
161995,0
161996,0
161997,0
161998,0
161999,0
162000,0
162001,0
162002,0
162003,0
162004,1
162005,0
162006,0
162007,1
162008,0
162009,0
162010,0
162011,0
162012,0
162013,0
162014,1
162015,0
162016,0
162017,1
162018,1
162019,1
162020,0
162021,0
162022,0
162023,0
162024,0
162025,0
162026,0
162027,0
162028,0
162029,0
162030,0
162031,1
162032,0
162033,0
162034,0
162035,0
162036,1
162037,0
162038,0
162039,0
162040,0
162041,0
162042,0
162043,0
162044,0
162045,1
162046,0
162047,0
162048,0
162049,0
162050,0
162051,1
162052,0
162053,0
162054,0
162055,1
162056,0
162057,0
162058,0
162059,0
162060,1
162061,1
162062,0
162063,0
162064,0
162065,1
162066,0
162067,1
162068,1
162069,0
162070,1
162071,1
162072,0
162073,0
162074,0
162075,1
162076,0
162077,0
162078,0
162079,1
162080,0
162081,1
162082,0
162083,0
162084,1
162085,1
162086,0
162087,0
162088,1
162089,0
162090,0
162091,1
162092,0
162093,0
162094,0
162095,0
162096,1
162097,0
162098,0
162099,0
162100,0
162101,1
162102,0
162103,0
162104,0
162105,0
162106,0
162107,0
162108,0
162109,0
162110,0
162111,0
162112,0
162113,0
162114,0
162115,0
162116,0
162117,0
162118,0
162119,0
162120,0
162121,0
162122,0
162123,0
162124,0
162125,0
162126,0
162127,0
162128,0
162129,0
162130,0
162131,0
162132,0
162133,0
162134,0
162135,0
162136,0
162137,0
162138,0
162139,0
162140,0
162141,0
162142,0
162143,0
162144,0
162145,0
162146,0
162147,0
162148,0
162149,0
162150,0
162151,0
162152,0
162153,0
162154,0
162155,0
162156,0
162157,0
162158,0
162159,0
162160,0
162161,0
162162,0
162163,0
162164,0
162165,0
162166,0
162167,0
162168,0
162169,0
162170,0
162171,0
162172,0
162173,0
162174,0
162175,0
162176,0
162177,0
162178,0
162179,0
162180,0
162181,0
162182,0
162183,0
162184,0
162185,0
162186,0
162187,0
162188,0
162189,0
162190,0
162191,0
162192,0
162193,0
162194,0
162195,0
162196,0
162197,0
162198,0
162199,0
162200,0
162201,0
162202,0
162203,0
162204,0
162205,0
162206,0
162207,0
162208,0
162209,0
162210,0
162211,0
162212,0
162213,0
162214,0
162215,0
162216,0
162217,0
162218,0
162219,0
162220,0
162221,0
162222,0
162223,0
162224,0
162225,0
162226,0
162227,0
162228,0
162229,0
162230,0
162231,0
162232,0
162233,0
162234,0
162235,0
162236,0
162237,0
162238,0
162239,0
162240,0
162241,1
162242,0
162243,1
162244,0
162245,0
162246,0
162247,0
162248,0
162249,0
162250,0
162251,0
162252,1
162253,0
162254,1
162255,1
162256,0
162257,0
162258,1
162259,0
162260,0
162261,1
162262,0
162263,1
162264,0
162265,0
162266,1
162267,0
162268,0
162269,0
162270,0
162271,1
162272,0
162273,0
162274,0
162275,0
162276,0
162277,0
162278,0
162279,0
162280,0
162281,1
162282,1
162283,0
162284,0
162285,0
162286,0
162287,0
162288,0
162289,0
162290,0
162291,0
162292,0
162293,1
162294,0
162295,0
162296,0
162297,1
162298,0
162299,0
162300,1
162301,0
162302,0
162303,1
162304,1
162305,0
162306,0
162307,0
162308,0
162309,0
162310,0
162311,0
162312,1
162313,0
162314,0
162315,0
162316,0
162317,0
162318,0
162319,0
162320,0
162321,0
162322,0
162323,0
162324,0
162325,0
162326,1
162327,0
162328,0
162329,0
162330,0
162331,1
162332,0
162333,0
162334,0
162335,0
162336,0
162337,1
162338,0
162339,0
162340,0
162341,0
162342,0
162343,0
162344,1
162345,1
162346,0
162347,0
162348,0
162349,0
162350,0
162351,0
162352,0
162353,1
162354,0
162355,1
162356,0
162357,0
162358,1
162359,0
162360,1
162361,0
162362,1
162363,0
162364,0
162365,0
162366,0
162367,0
162368,0
162369,0
162370,1
162371,1
162372,0
162373,0
162374,0
162375,0
162376,0
162377,0
162378,1
162379,0
162380,1
162381,0
162382,1
162383,0
162384,0
162385,0
162386,1
162387,0
162388,1
162389,1
162390,0
162391,1
162392,0
162393,0
162394,0
162395,0
162396,0
162397,0
162398,0
162399,0
162400,1
162401,0
162402,0
162403,0
162404,1
162405,0
162406,0
162407,0
162408,0
162409,0
162410,0
162411,1
162412,1
162413,0
162414,0
162415,1
162416,0
162417,1
162418,1
162419,0
162420,1
162421,1
162422,0
162423,1
162424,0
162425,0
162426,0
162427,0
162428,1
162429,0
162430,1
162431,1
162432,1
162433,0
162434,1
162435,0
162436,0
162437,1
162438,0
162439,0
162440,0
162441,0
162442,1
162443,0
162444,0
162445,0
162446,0
162447,0
162448,0
162449,1
162450,0
162451,0
162452,0
162453,1
162454,1
162455,0
162456,1
162457,0
162458,0
162459,1
162460,0
162461,0
162462,0
162463,0
162464,0
162465,0
162466,1
162467,1
162468,0
162469,0
162470,0
162471,0
162472,0
162473,0
162474,0
162475,0
162476,1
162477,1
162478,0
162479,0
162480,0
162481,1
162482,0
162483,0
162484,0
162485,0
162486,0
162487,0
162488,1
162489,1
162490,1
162491,0
162492,1
162493,0
162494,0
162495,0
162496,0
162497,0
162498,0
162499,0
162500,0
162501,0
162502,0
162503,0
162504,0
162505,1
162506,0
162507,1
162508,0
162509,0
162510,0
162511,0
162512,0
162513,0
162514,0
162515,0
162516,0
162517,0
162518,0
162519,0
162520,1
162521,0
162522,0
162523,0
162524,0
162525,0
162526,0
162527,0
162528,0
162529,1
162530,0
162531,1
162532,0
162533,0
162534,0
162535,0
162536,0
162537,0
162538,0
162539,0
162540,0
162541,1
162542,0
162543,0
162544,1
162545,0
162546,0
162547,0
162548,0
162549,0
162550,0
162551,0
162552,0
162553,0
162554,0
162555,0
162556,0
162557,0
162558,0
162559,0
162560,0
162561,0
162562,0
162563,0
162564,0
162565,0
162566,1
162567,0
162568,1
162569,0
162570,0
162571,1
162572,0
162573,0
162574,0
162575,0
162576,0
162577,0
162578,1
162579,0
162580,0
162581,1
162582,0
162583,1
162584,0
162585,1
162586,1
162587,0
162588,0
162589,0
162590,0
162591,1
162592,0
162593,0
162594,0
162595,1
162596,0
162597,0
162598,0
162599,0
162600,0
162601,0
162602,0
162603,0
162604,0
162605,0
162606,0
162607,0
162608,0
162609,1
162610,0
162611,1
162612,1
162613,1
162614,0
162615,1
162616,0
162617,0
162618,1
162619,0
162620,1
162621,0
162622,0
162623,0
162624,0
162625,0
162626,1
162627,0
162628,0
162629,0
162630,0
162631,0
162632,0
162633,0
162634,0
162635,0
162636,0
162637,1
162638,0
162639,0
162640,0
162641,1
162642,1
162643,0
162644,1
162645,0
162646,0
162647,1
162648,0
162649,0
162650,0
162651,0
162652,0
162653,1
162654,0
162655,0
162656,0
162657,0
162658,0
162659,1
162660,0
162661,0
162662,0
162663,0
162664,0
162665,0
162666,0
162667,1
162668,0
162669,0
162670,0
162671,0
162672,0
162673,0
162674,0
162675,1
162676,0
162677,0
162678,1
162679,0
162680,0
162681,0
162682,1
162683,0
162684,0
162685,0
162686,0
162687,0
162688,0
162689,0
162690,0
162691,0
162692,0
162693,0
162694,0
162695,0
162696,0
162697,0
162698,0
162699,0
162700,0
162701,0
162702,0
162703,0
162704,0
162705,0
162706,0
162707,0
162708,0
162709,0
162710,0
162711,0
162712,0
162713,0
162714,0
162715,0
162716,0
162717,0
162718,0
162719,0
162720,0
162721,0
162722,0
162723,0
162724,0
162725,0
162726,0
162727,0
162728,0
162729,0
162730,0
162731,0
162732,0
162733,0
162734,0
162735,0
162736,0
162737,0
162738,0
162739,0
162740,0
162741,0
162742,0
162743,0
162744,0
162745,0
162746,0
162747,0
162748,0
162749,0
162750,0
162751,0
162752,0
162753,0
162754,0
162755,0
162756,0
162757,0
162758,0
162759,0
162760,0
162761,0
162762,1
